"date","location","location_type","location_code","location_code_type","data_type","value"
2020-04-21,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_vent",NA
2020-04-21,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_recovered",NA
2020-04-21,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_death",3
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_tested",NA
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_confirmed",1622
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","new_hosp",NA
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_hosp",66
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_icu",17
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_vent",11
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_recovered",NA
2020-04-21,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_death",77
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_tested",NA
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_confirmed",809
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","new_hosp",NA
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_hosp",33
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_icu",3
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_vent",3
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_recovered",679
2020-04-21,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_death",26
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_tested",NA
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_confirmed",928
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","new_hosp",NA
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_hosp",54
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_icu",9
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_vent",NA
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_recovered",781
2020-04-21,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_death",44
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_tested",NA
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_confirmed",81
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","new_hosp",NA
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_hosp",NA
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_icu",NA
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_vent",NA
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_recovered",NA
2020-04-21,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_death",1
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_tested",NA
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_confirmed",995
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","new_hosp",NA
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_hosp",60
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_icu",8
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_vent",NA
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_recovered",115
2020-04-21,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_death",74
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_tested",22774
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_confirmed",4701
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","new_hosp",NA
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_hosp",304
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_icu",32
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_vent",29
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_recovered",581
2020-04-21,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_death",214
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_tested",NA
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_confirmed",115
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","new_hosp",NA
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_hosp",3
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_icu",NA
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_vent",NA
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_recovered",NA
2020-04-21,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_death",6
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_tested",NA
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_confirmed",787
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","new_hosp",NA
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_hosp",27
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_icu",NA
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_vent",NA
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_recovered",NA
2020-04-21,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_death",43
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_tested",NA
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_confirmed",195
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","new_hosp",NA
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_hosp",12
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_icu",4
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_vent",NA
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_recovered",NA
2020-04-21,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_death",6
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_tested",NA
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_confirmed",643
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","new_hosp",NA
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_hosp",35
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_icu",5
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_vent",NA
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_recovered",NA
2020-04-21,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_death",15
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_tested",NA
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_confirmed",656
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","new_hosp",NA
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_hosp",37
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_icu",7
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_vent",4
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_recovered",NA
2020-04-21,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_death",63
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_tested",NA
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_confirmed",108
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","new_hosp",NA
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_hosp",4
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_icu",1
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_vent",NA
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_recovered",NA
2020-04-21,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_death",3
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_tested",NA
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_confirmed",67
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","new_hosp",NA
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","current_hosp",0
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","current_icu",NA
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","current_vent",NA
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_recovered",NA
2020-04-21,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_death",0
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_tested",NA
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_confirmed",718
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","new_hosp",NA
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_hosp",48
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_icu",8
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","current_vent",NA
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_recovered",159
2020-04-21,"SG","Canton of Switzerland","CH.SG","gn_a1_code","total_death",29
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_tested",NA
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_confirmed",63
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","new_hosp",NA
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_hosp",10
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_icu",2
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","current_vent",NA
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_recovered",NA
2020-04-21,"SH","Canton of Switzerland","CH.SH","gn_a1_code","total_death",2
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_tested",NA
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_confirmed",359
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","new_hosp",NA
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_hosp",19
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_icu",NA
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","current_vent",NA
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_recovered",NA
2020-04-21,"SO","Canton of Switzerland","CH.SO","gn_a1_code","total_death",11
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_tested",NA
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_confirmed",276
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","new_hosp",NA
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_hosp",NA
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_icu",NA
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","current_vent",NA
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_recovered",192
2020-04-21,"SZ","Canton of Switzerland","CH.SZ","gn_a1_code","total_death",16
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_tested",NA
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_confirmed",339
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","new_hosp",NA
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_hosp",24
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_icu",12
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","current_vent",NA
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_recovered",NA
2020-04-21,"TG","Canton of Switzerland","CH.TG","gn_a1_code","total_death",13
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_tested",NA
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_confirmed",3065
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","new_hosp",NA
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_hosp",236
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_icu",54
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","current_vent",36
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_recovered",639
2020-04-21,"TI","Canton of Switzerland","CH.TI","gn_a1_code","total_death",291
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_tested",NA
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_confirmed",78
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","new_hosp",NA
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_hosp",2
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_icu",NA
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","current_vent",NA
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_recovered",69
2020-04-21,"UR","Canton of Switzerland","CH.UR","gn_a1_code","total_death",5
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_tested",NA
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_confirmed",5125
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","new_hosp",NA
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_hosp",206
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_icu",48
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","current_vent",NA
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_recovered",NA
2020-04-21,"VD","Canton of Switzerland","CH.VD","gn_a1_code","total_death",322
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_tested",NA
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_confirmed",1796
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","new_hosp",NA
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_hosp",75
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_icu",14
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","current_vent",11
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_recovered",210
2020-04-21,"VS","Canton of Switzerland","CH.VS","gn_a1_code","total_death",114
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_tested",NA
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_confirmed",176
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","new_hosp",NA
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_hosp",9
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_icu",4
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","current_vent",NA
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_recovered",99
2020-04-21,"ZG","Canton of Switzerland","CH.ZG","gn_a1_code","total_death",8
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_tested",NA
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_confirmed",3280
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","new_hosp",NA
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_hosp",110
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_icu",NA
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","current_vent",41
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_recovered",NA
2020-04-21,"ZH","Canton of Switzerland","CH.ZH","gn_a1_code","total_death",109
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_tested",NA
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_confirmed",1026
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","new_hosp",NA
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_hosp",37
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_icu",15
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","current_vent",15
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_recovered",710
2020-04-22,"AG","Canton of Switzerland","CH.AG","gn_a1_code","total_death",31
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","total_tested",NA
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","total_confirmed",24
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","new_hosp",NA
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","current_hosp",NA
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","current_icu",NA
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","current_vent",NA
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","total_recovered",NA
2020-04-22,"AI","Canton of Switzerland","CH.AI","gn_a1_code","total_death",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_tested",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_confirmed",87
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","new_hosp",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_hosp",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_icu",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","current_vent",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_recovered",NA
2020-04-22,"AR","Canton of Switzerland","CH.AR","gn_a1_code","total_death",3
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_tested",NA
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_confirmed",1643
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","new_hosp",NA
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_hosp",67
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_icu",14
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","current_vent",10
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_recovered",NA
2020-04-22,"BE","Canton of Switzerland","CH.BE","gn_a1_code","total_death",77
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_tested",NA
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_confirmed",811
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","new_hosp",NA
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_hosp",33
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_icu",3
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","current_vent",3
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_recovered",683
2020-04-22,"BL","Canton of Switzerland","CH.BL","gn_a1_code","total_death",26
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_tested",NA
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_confirmed",928
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","new_hosp",NA
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_hosp",49
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_icu",7
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","current_vent",NA
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_recovered",786
2020-04-22,"BS","Canton of Switzerland","CH.BS","gn_a1_code","total_death",45
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_tested",NA
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_confirmed",81
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","new_hosp",NA
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_hosp",NA
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_icu",NA
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","current_vent",NA
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_recovered",NA
2020-04-22,"FL","Principality of Liechtenstein",NA,"gn_a1_code","total_death",1
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_tested",NA
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_confirmed",1006
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","new_hosp",NA
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_hosp",57
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_icu",5
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","current_vent",NA
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_recovered",116
2020-04-22,"FR","Canton of Switzerland","CH.FR","gn_a1_code","total_death",76
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_tested",23144
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_confirmed",4722
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","new_hosp",NA
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_hosp",288
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_icu",30
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","current_vent",27
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_recovered",589
2020-04-22,"GE","Canton of Switzerland","CH.GE","gn_a1_code","total_death",219
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_tested",NA
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_confirmed",117
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","new_hosp",NA
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_hosp",3
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_icu",NA
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","current_vent",NA
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_recovered",NA
2020-04-22,"GL","Canton of Switzerland","CH.GL","gn_a1_code","total_death",6
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_tested",NA
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_confirmed",791
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","new_hosp",NA
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_hosp",26
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_icu",NA
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","current_vent",NA
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_recovered",NA
2020-04-22,"GR","Canton of Switzerland","CH.GR","gn_a1_code","total_death",43
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_tested",NA
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_confirmed",196
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","new_hosp",NA
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_hosp",12
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_icu",4
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","current_vent",NA
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_recovered",NA
2020-04-22,"JU","Canton of Switzerland","CH.JU","gn_a1_code","total_death",6
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_tested",NA
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_confirmed",648
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","new_hosp",NA
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_hosp",NA
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_icu",NA
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","current_vent",NA
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_recovered",NA
2020-04-22,"LU","Canton of Switzerland","CH.LU","gn_a1_code","total_death",15
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_tested",NA
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_confirmed",662
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","new_hosp",NA
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_hosp",37
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_icu",6
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","current_vent",4
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_recovered",NA
2020-04-22,"NE","Canton of Switzerland","CH.NE","gn_a1_code","total_death",64
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_tested",NA
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_confirmed",108
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","new_hosp",NA
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_hosp",4
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_icu",1
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","current_vent",NA
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_recovered",NA
2020-04-22,"NW","Canton of Switzerland","CH.NW","gn_a1_code","total_death",3
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_tested",NA
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_confirmed",67
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","new_hosp",NA
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","current_hosp",0
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","current_icu",NA
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","current_vent",NA
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_recovered",NA
2020-04-22,"OW","Canton of Switzerland","CH.OW","gn_a1_code","total_death",0
